City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
287,torbat-e jam,35.244,60.6225,35.38,55,86,9.35,IR,1671592501
288,curup,-3.4667,102.5333,80.11,67,96,1.54,ID,1671592502
289,shostka,51.863,33.4698,29.48,95,100,8.79,UA,1671592502
290,puerto escondido,15.85,-97.0667,79.63,69,20,3.44,MX,1671592503
291,faya,18.3851,42.4509,45.12,65,0,1.83,SA,1671592504
292,wamba,8.9333,8.6,66.31,26,33,3.49,NG,1671592504
293,iwanai,42.9744,140.5089,32.77,63,100,8.79,JP,1671592505
294,marawi,7.9986,124.2928,76.95,76,100,2.44,PH,1671592506
295,san cristobal,7.7669,-72.225,69.98,84,60,1.7,VE,1671592229
296,markapur,15.7333,79.2833,71.2,76,90,3.51,IN,1671592508
297,kavarskas,55.4333,24.9167,35.26,100,100,10.94,LT,1671592508
298,staunton,38.1496,-79.0717,29.17,88,0,4.61,US,1671592509
299,goalpara,26.1667,90.6167,67.86,67,46,3.44,IN,1671592510
300,enumclaw,47.2043,-121.9915,31.23,95,100,4.0,US,1671592510
301,oume,35.7839,139.2431,47.01,42,75,3.44,JP,1671592237
302,vanimo,-2.6741,141.3028,79.36,86,100,3.69,PG,1671592511
303,hofn,64.2539,-15.2082,33.96,68,100,41.14,IS,1671592512
304,lucapa,-8.4192,20.7447,63.39,97,100,3.11,AO,1671592513
305,pisco,-13.7,-76.2167,69.85,83,0,6.91,PE,1671592514
306,wajir,1.7471,40.0573,74.19,81,95,11.16,KE,1671592514
307,airai,-8.9266,125.4092,62.51,91,100,3.85,TL,1671592515
308,ushtobe,45.2514,77.9838,19.45,77,11,5.99,KZ,1671592516
309,worland,44.0169,-107.9554,2.61,85,0,5.75,US,1671592516
310,jalu,29.0331,21.5482,50.74,73,0,8.86,LY,1671592517
311,torbay,47.6666,-52.7314,35.58,88,42,21.0,CA,1671592518
312,dingle,10.9995,122.6711,82.31,81,95,8.01,PH,1671592519
313,esil,51.9556,66.4042,3.51,95,100,9.78,KZ,1671592519
314,nishihara,26.1842,127.7558,67.68,94,75,5.75,JP,1671592520
315,carroll,39.5501,-77.0164,30.63,77,14,1.99,US,1671592521
316,bubaque,11.2833,-15.8333,80.85,67,68,3.87,GW,1671592521
317,kavaratti,10.5669,72.642,81.14,71,84,8.34,IN,1671592522
318,verkhoshizhemye,58.011,49.1038,-14.37,100,100,3.02,RU,1671592523
319,fukue,32.6881,128.8419,52.16,93,75,9.22,JP,1671592524
320,ribeira grande,38.5167,-28.7,64.78,96,99,13.0,PT,1671592524
321,beoumi,7.6736,-5.5764,72.41,21,97,5.08,CI,1671592525
322,california city,35.1258,-117.9859,48.4,31,40,4.61,US,1671592525
323,sulangan,11.1373,123.7228,80.33,79,97,8.14,PH,1671592526
324,pangkalanbuun,-2.6833,111.6167,89.73,55,100,2.71,ID,1671592527
325,havelock,34.8791,-76.9013,42.75,71,100,8.05,US,1671592528
326,geraldton,-28.7667,114.6,91.81,29,0,16.11,AU,1671592528
327,luwuk,-0.9516,122.7875,86.68,65,100,2.8,ID,1671592529
328,tuatapere,-46.1333,167.6833,64.35,54,29,10.78,NZ,1671592529
329,mahebourg,-20.4081,57.7,79.25,78,40,3.44,MU,1671592530
330,mollendo,-17.0231,-72.0147,71.13,84,99,5.19,PE,1671592531
331,laramie,41.3114,-105.5911,29.55,52,40,12.66,US,1671592359
332,acajutla,13.5928,-89.8275,77.5,70,9,3.94,SV,1671592532
333,banda aceh,5.5577,95.3222,80.76,75,87,6.85,ID,1671592532
334,flin flon,54.7682,-101.865,-9.36,96,98,6.8,CA,1671592533
335,vardo,70.3705,31.1107,26.58,74,75,14.97,NO,1671592534
336,itamaraca,-7.7478,-34.8256,80.65,73,0,5.57,BR,1671592534
337,kupang,-10.1667,123.5833,84.78,74,100,9.22,ID,1671592535
338,thinadhoo,0.5333,72.9333,80.92,75,100,11.18,MV,1671592536
339,lebedinyy,58.5167,125.5167,-23.22,100,100,0.54,RU,1671592536
340,miquelon,47.0975,-56.3814,33.8,69,67,23.87,PM,1671592537
341,la asuncion,11.0333,-63.8628,76.75,86,0,12.93,VE,1671592537
342,ilulissat,69.2167,-51.1,0.64,76,46,5.06,GL,1671592538
343,mackenzie,55.2999,-123.1698,-23.4,96,31,3.29,CA,1671592506
344,muroto,33.2833,134.15,56.84,58,71,12.03,JP,1671592537
345,starodub,52.5844,32.7633,30.67,98,100,7.63,RU,1671592539
346,pembroke,45.8168,-77.1162,24.19,88,69,4.18,CA,1671592538
347,pichayevo,53.2363,42.2032,23.41,97,100,4.79,RU,1671592540
348,puerto carreno,6.189,-67.4859,77.0,73,100,6.78,CO,1671592541
349,beyneu,45.3167,55.2,22.23,92,13,9.82,KZ,1671592542
350,isiro,2.7739,27.616,65.5,99,87,2.19,CD,1671592542
351,staraya poltavka,50.4772,46.4814,25.56,69,100,8.5,RU,1671592543
352,lanja,16.85,73.55,74.91,47,47,4.5,IN,1671592543
353,loei,17.4167,101.5,60.44,48,65,4.09,TH,1671592544
354,tula de allende,20.05,-99.35,51.94,79,67,4.94,MX,1671592545
355,mucurici,-18.0933,-40.5158,70.79,96,100,4.07,BR,1671592545
356,gramsh,40.8697,20.1844,44.6,65,7,4.94,AL,1671592546
357,xuchang,34.0167,113.8167,46.58,29,5,10.16,CN,1671592547
358,port hardy,50.6996,-127.4199,21.38,73,20,6.91,CA,1671592547
359,pangody,65.85,74.4859,-20.15,95,100,12.55,RU,1671592548
360,jumla,29.2747,82.1838,48.06,13,1,2.48,NP,1671592549
361,maragogi,-9.0122,-35.2225,76.73,78,24,3.71,BR,1671592550
362,atar,20.5169,-13.0499,61.97,35,0,11.45,MR,1671592550
363,richards bay,-28.783,32.0377,67.89,88,100,11.52,ZA,1671592551
364,khandyga,62.6667,135.6,-26.7,98,83,0.78,RU,1671592552
365,tsabong,-26.0217,22.401,73.27,33,0,9.82,BW,1671592552
366,dwarka,22.2394,68.9678,73.67,52,33,11.92,IN,1671592553
367,port lincoln,-34.7333,135.8667,73.51,58,25,8.88,AU,1671592553
368,kerteminde,55.449,10.6577,40.96,96,100,9.4,DK,1671592554
369,kambove,-10.8764,26.5969,60.28,98,99,3.49,CD,1671592555
370,mukhen,48.1,136.1,9.0,57,86,3.27,RU,1671592555
371,miles city,46.4083,-105.8406,-8.43,70,100,11.5,US,1671592389
372,mahon,39.8885,4.2658,59.56,88,75,11.5,ES,1671592556
373,pevek,69.7008,170.3133,14.63,60,92,11.01,RU,1671592557
374,tigil,57.8,158.6667,31.69,84,100,12.08,RU,1671592558
375,aksu,41.1231,80.2644,21.4,46,29,1.36,CN,1671592558
376,zanzibar,-6.1639,39.1979,77.02,86,100,8.37,TZ,1671592559
377,preobrazheniye,42.9019,133.9064,28.8,86,99,5.19,RU,1671592560
378,necochea,-38.5473,-58.7368,67.15,76,69,16.37,AR,1671592560
379,klaeng,12.7797,101.6483,84.34,59,65,9.46,TH,1671592561
380,westport,41.1415,-73.3579,31.98,70,0,8.05,US,1671592507
381,xapuri,-10.6517,-68.5044,71.04,96,99,2.33,BR,1671592562
382,coquimbo,-29.9533,-71.3436,62.33,82,0,1.14,CL,1671592375
383,sao filipe,14.8961,-24.4956,76.55,61,3,12.73,CV,1671592563
384,bachaquero,9.9694,-71.1494,77.4,77,10,3.65,VE,1671592563
385,brindisi,40.5833,17.6667,48.56,88,24,5.48,IT,1671592496
386,cascais,38.6979,-9.4215,62.51,95,100,30.0,PT,1671592564
387,alexandria,31.2156,29.9553,63.05,56,100,14.34,EG,1671592478
388,pathein,16.7833,94.7333,81.9,64,12,5.75,MM,1671592565
389,guatire,10.4762,-66.5427,74.19,98,23,0.72,VE,1671592566
390,takefu,35.9039,136.1669,48.18,61,91,8.1,JP,1671592567
391,watsa,3.0372,29.5355,61.79,86,72,2.21,CD,1671592567
392,saint-leu,-21.15,55.2833,77.86,76,100,5.84,RE,1671592568
393,grafton,42.207,-71.6856,28.83,81,0,6.91,US,1671592568
394,lithakia,37.7167,20.8333,34.97,67,0,7.16,GR,1671592569
395,west bay,19.3667,-81.4167,79.0,86,0,4.61,KY,1671592570
396,kavieng,-2.5744,150.7967,83.39,75,99,7.85,PG,1671592570
397,ambon,-3.6954,128.1814,89.74,62,40,8.05,ID,1671592571
398,bethanien,-26.502,17.1583,66.56,34,0,2.57,NA,1671592571
399,guerrero negro,27.9769,-114.0611,59.56,65,76,9.73,MX,1671592445
400,nyurba,63.2842,118.3319,-41.84,100,62,2.19,RU,1671592572
401,hailey,43.5196,-114.3153,20.89,85,100,4.61,US,1671592573
402,port macquarie,-31.4333,152.9167,70.9,50,14,13.31,AU,1671592574
403,nizwa,22.9333,57.5333,60.3,78,0,2.15,OM,1671592574
404,kaniama,-7.5667,24.1833,63.45,97,100,2.19,CD,1671592518
405,yangjiang,21.85,111.9667,66.02,42,100,9.31,CN,1671592575
406,ahipara,-35.1667,173.1667,70.14,70,35,10.29,NZ,1671592576
407,laredo,27.5064,-99.5075,53.89,82,100,14.97,US,1671592500
408,farafangana,-22.8167,47.8333,73.96,92,100,7.45,MG,1671592577
409,balikpapan,-1.2675,116.8289,81.59,83,20,5.75,ID,1671592508
410,sarangpur,23.5667,76.4667,66.6,42,0,2.33,IN,1671592578
411,son la,21.3167,103.9,56.89,69,100,2.28,VN,1671592578
412,riohacha,11.5444,-72.9072,76.24,82,4,11.36,CO,1671592579
413,derzhavinsk,51.1,66.3167,10.0,95,100,12.39,KZ,1671592580
414,dongsheng,39.8161,109.9776,16.29,57,33,28.77,CN,1671592581
415,ponta delgada,37.7333,-25.6667,67.5,94,75,11.5,PT,1671592581
416,san quintin,30.4833,-115.95,57.33,68,0,7.96,MX,1671592582
417,mackay,-21.15,149.2,83.68,60,70,20.78,AU,1671592507
418,zhigansk,66.7697,123.3711,-25.85,85,100,3.6,RU,1671592583
419,noumea,-22.2763,166.4572,73.38,89,100,8.7,NC,1671592584
420,rio claro,-22.4114,-47.5614,64.27,96,58,6.11,BR,1671592584
421,petropavlovsk-kamchatskiy,53.0452,158.6483,27.19,69,20,2.24,RU,1671592585
422,krasnogorsk,55.8225,37.3181,21.25,93,75,4.47,RU,1671592585
423,garowe,8.4054,48.4845,68.36,81,47,8.48,SO,1671592586
424,hienghene,-20.6833,164.9333,78.37,77,54,1.95,NC,1671592587
425,juneau,58.3019,-134.4197,10.4,44,20,6.91,US,1671592317
426,port hawkesbury,45.6169,-61.3485,37.72,95,100,5.75,CA,1671592492
427,yulara,-25.2406,130.9889,92.17,22,99,7.54,AU,1671592589
428,easthampton,42.2668,-72.669,28.18,79,0,4.61,US,1671592589
429,chulman,56.8479,124.9104,-30.55,99,99,2.39,RU,1671592590
430,sapa,5.1544,120.3241,83.12,75,100,8.75,PH,1671592591
431,gaptsakh,41.4517,47.9303,25.48,80,14,5.28,RU,1671592591
432,kedrovyy,56.1667,91.8167,21.87,85,100,6.64,RU,1671592592
433,torres,-29.3353,-49.7269,68.83,93,69,6.29,BR,1671592593
434,bambanglipuro,-7.95,110.2833,85.96,63,37,7.09,ID,1671592593
435,yuci,37.6803,112.7319,29.95,43,0,11.18,CN,1671592594
436,winnemucca,40.973,-117.7357,30.94,92,58,6.33,US,1671592594
437,maxixe,-23.8597,35.3472,74.03,80,14,9.08,MZ,1671592595
438,kathmandu,27.7167,85.3167,50.22,87,20,2.3,NP,1671592379
439,asau,46.4333,26.4,25.72,27,18,5.97,RO,1671592596
440,zyryanka,65.75,150.85,-4.83,98,100,6.82,RU,1671592597
441,port said,31.2565,32.2841,65.57,70,5,17.29,EG,1671592597
442,linxia,35.6003,103.2064,26.19,32,0,0.67,CN,1671592598
443,mamburao,13.25,120.6667,85.33,63,79,4.03,PH,1671592599
444,carlisle,40.2015,-77.1889,28.47,71,14,1.28,US,1671592600
445,sarangani,5.4033,125.4636,82.26,76,83,7.65,PH,1671592600
446,yatou,37.15,122.3833,36.1,52,4,18.25,CN,1671592601
447,otjimbingwe,-22.35,16.1333,67.5,51,3,2.84,NA,1671592601
448,lake havasu city,34.4839,-114.3224,55.09,35,0,4.61,US,1671592453
449,horodnya,51.8909,31.5974,31.77,95,100,6.62,UA,1671592602
450,jaleswar,26.6471,85.8008,65.28,61,12,5.23,NP,1671592603
451,baherden,38.4362,57.4316,38.39,85,100,5.08,TM,1671592603
452,tallahassee,30.4383,-84.2807,48.85,95,100,1.01,US,1671591978
453,aswan,24.0934,32.907,61.3,56,93,11.81,EG,1671592604
454,svetlogorsk,52.6333,29.7333,33.01,99,100,8.08,BY,1671592605
455,caraballeda,10.6112,-66.8522,82.47,78,40,5.75,VE,1671592606
456,griffith,41.5284,-87.4237,31.24,82,100,6.91,US,1671592606
457,kangaatsiaq,68.3065,-53.4641,7.72,75,31,6.4,GL,1671592607
458,okha,53.5739,142.9478,0.95,92,100,25.97,RU,1671592607
459,la paz,-16.5,-68.15,48.18,93,75,6.91,BO,1671592504
460,kristiinankaupunki,62.2743,21.376,35.98,99,100,4.81,FI,1671592608
461,kenai,60.5544,-151.2583,-2.85,83,0,5.75,US,1671592609
462,shestakovo,56.4915,103.96,-6.97,95,100,4.83,RU,1671592610
463,rawson,-43.3002,-65.1023,67.89,67,43,23.6,AR,1671592610
464,walvis bay,-22.9575,14.5053,64.09,82,3,4.61,NA,1671592611
465,khor,47.8861,134.9464,2.05,76,44,0.43,RU,1671592611
466,mount isa,-20.7333,139.5,92.97,40,69,12.66,AU,1671592612
467,bengkulu,-3.8004,102.2655,84.33,65,79,7.4,ID,1671592613
468,razdolnoye,43.55,131.9167,27.01,86,100,4.25,RU,1671592613
469,sola,-13.8833,167.55,90.27,70,40,6.91,VU,1671592614
470,turukhansk,65.8167,87.9833,-19.43,92,95,6.87,RU,1671592615
471,buchanan,5.8808,-10.0467,77.05,85,74,1.41,LR,1671592616
472,abilene,32.4487,-99.7331,41.77,80,100,6.91,US,1671592360
473,hof,50.3167,11.9167,38.91,91,75,6.91,DE,1671592617
474,gravdal,68.1214,13.5031,30.65,82,100,7.36,NO,1671592617
475,sarkand,45.41,79.9186,25.07,60,52,8.75,KZ,1671592618
476,el fuerte,26.4189,-108.6194,63.77,52,59,3.6,MX,1671592618
477,savannah bight,16.45,-85.85,81.05,72,0,17.16,HN,1671592619
478,salalah,17.0151,54.0924,75.29,23,0,18.41,OM,1671592620
479,neiafu,-18.65,-173.9833,86.68,74,40,10.36,TO,1671592620
480,ixtapa,20.7,-105.2,72.23,88,40,0.0,MX,1671592621
481,hambantota,6.1241,81.1185,79.11,77,80,2.98,LK,1671592621
482,laguna,38.421,-121.4238,49.01,82,0,5.75,US,1671592622
483,chiang khong,20.2613,100.4046,73.94,60,75,0.67,TH,1671592623
484,naron,43.5167,-8.1528,59.9,84,99,17.38,ES,1671592623
485,southbridge,42.0751,-72.0334,28.51,80,12,1.99,US,1671592349
486,wuchang,44.9143,127.15,13.08,92,100,3.47,CN,1671592624
487,chumphon,10.3333,98.8333,78.58,61,9,7.54,TH,1671592626
488,lasa,46.6166,10.7002,41.72,79,100,2.53,IT,1671592627
489,knyaginino,55.8228,45.0349,-4.38,100,100,1.59,RU,1671592627
490,tautira,-17.7333,-149.15,79.56,82,86,14.94,PF,1671592628
491,el viejo,12.6633,-87.1672,76.14,65,4,6.04,NI,1671592629
492,beaverlodge,55.2166,-119.4361,-37.05,100,87,1.68,CA,1671592630
493,lagoa,39.05,-27.9833,62.53,93,100,21.5,PT,1671592630
494,tilichiki,60.4667,166.1,32.94,55,100,27.72,RU,1671592631
495,bogande,12.9714,-0.1436,67.33,20,90,9.06,BF,1671592631
496,padang,-0.9492,100.3543,86.05,67,99,4.97,ID,1671592632
497,pidhorodna,48.107,30.8895,27.28,83,100,5.84,UA,1671592633
498,santa barbara,34.7333,-120.0343,49.33,92,0,4.61,US,1671592480
499,qaqortoq,60.7167,-46.0333,8.56,61,0,8.79,GL,1671592635
500,havre-saint-pierre,50.2334,-63.5986,28.4,80,20,5.75,CA,1671592635
501,abha,18.2164,42.5053,44.85,71,0,0.0,SA,1671592624
502,sambava,-14.2667,50.1667,74.97,81,89,2.3,MG,1671592636
503,los llanos de aridane,28.6585,-17.9182,60.55,59,0,8.99,ES,1671592637
504,batagay-alyta,67.8006,130.4114,-15.03,98,98,1.05,RU,1671592638
505,san rafael,-34.6177,-68.3301,77.36,33,44,12.68,AR,1671592373
506,tornio,65.8481,24.1466,24.82,98,100,5.14,FI,1671592639
507,lebyazhye,55.2689,66.4947,-1.84,98,11,6.58,RU,1671592639
508,kalaikunda,22.35,87.25,67.87,35,0,5.97,IN,1671592640
509,novyy urengoy,66.0833,76.6333,-22.07,97,100,11.18,RU,1671592590
510,mitsamiouli,-11.3847,43.2844,80.71,77,2,8.03,KM,1671592641
511,meulaboh,4.1363,96.1285,77.97,79,99,1.3,ID,1671592642
512,alice springs,-23.7,133.8833,90.95,40,89,11.5,AU,1671592504
513,susangerd,31.5608,48.1831,58.62,45,0,1.28,IR,1671592643
514,uyuni,-20.4597,-66.825,51.69,56,12,8.72,BO,1671592644
515,beira,-19.8436,34.8389,75.83,90,100,6.71,MZ,1671592645
516,charters towers,-20.1,146.2667,89.13,31,1,13.98,AU,1671592646
517,peshkopi,41.685,20.4289,42.49,41,11,1.7,AL,1671592646
518,socorro,31.6546,-106.3033,50.49,39,0,8.05,US,1671592647
519,qandala,11.472,49.8728,75.0,79,28,6.64,SO,1671592647
520,takab,36.4009,47.1133,30.63,86,100,6.24,IR,1671592648
521,aykhal,66.0,111.5,-34.33,100,100,5.14,RU,1671592649
522,qasigiannguit,68.8193,-51.1922,0.84,72,34,4.68,GL,1671592649
523,antofagasta,-23.65,-70.4,65.48,75,43,5.48,CL,1671592650
524,xuddur,4.1213,43.8894,70.18,86,67,15.64,SO,1671592650
525,mount gambier,-37.8333,140.7667,79.61,27,100,13.09,AU,1671592651
526,tessalit,20.1986,1.0114,62.11,32,0,9.78,ML,1671592652
527,brae,60.3964,-1.353,45.01,73,61,18.23,GB,1671592652
528,cameron park,38.6688,-120.9872,46.96,87,8,1.99,US,1671592395
529,along,28.1667,94.7667,63.25,49,72,0.65,IN,1671592497
530,sinop,41.7711,34.8709,32.92,89,75,2.77,TR,1671592654
531,santa maria do suacui,-18.1903,-42.4142,67.98,98,100,2.62,BR,1671592655
532,mindelo,16.8901,-24.9804,72.95,78,20,18.41,CV,1671592655
533,nanakuli,21.3906,-158.1547,76.86,63,75,19.57,US,1671592656
534,karpathos,35.507,27.2132,55.36,62,5,21.85,GR,1671592657
535,zeya,53.75,127.2667,-14.82,87,86,1.28,RU,1671592657
536,gat,31.61,34.7642,58.41,100,7,4.09,IL,1671592443
537,rudsar,37.1376,50.288,46.38,90,100,3.06,IR,1671592658
538,tantoyuca,21.35,-98.2333,61.99,78,63,3.89,MX,1671592457
539,peterhead,57.5058,-1.7981,39.6,72,46,26.6,GB,1671592659
540,kamaishi,39.2667,141.8833,41.04,62,96,2.82,JP,1671592660
541,alibag,18.6411,72.8792,80.67,41,10,4.76,IN,1671592661
542,ulaangom,49.9811,92.0667,-10.91,97,90,1.12,MN,1671592661
543,niquelandia,-14.4739,-48.4597,68.47,96,100,1.81,BR,1671592662
544,porto torres,40.835,8.3972,44.78,80,52,9.1,IT,1671592662
545,udachnyy,66.4167,112.4,-33.56,73,78,4.59,RU,1671592663
546,rio grande,-32.035,-52.0986,69.4,81,7,16.67,BR,1671592664
547,tadine,-21.55,167.8833,76.91,83,99,19.15,NC,1671592664
548,takoradi,4.8845,-1.7554,77.58,85,50,3.96,GH,1671592665
549,altamont,42.2068,-121.7372,34.79,94,100,0.0,US,1671592666
550,bakal,54.9417,58.8083,3.72,96,99,3.56,RU,1671592666
551,presidencia roque saenz pena,-26.7852,-60.4388,76.28,35,3,5.86,AR,1671592667
552,bonavista,48.6499,-53.1147,33.85,81,27,22.62,CA,1671592667
553,talara,-4.5772,-81.2719,69.42,87,70,7.43,PE,1671592668
554,sabha,27.0377,14.4283,51.15,69,3,8.99,LY,1671592669
555,makaryev,57.8797,43.8069,-4.86,100,100,3.6,RU,1671592669
556,bo rai,12.5728,102.5371,82.45,58,72,9.17,TH,1671592670
557,norman wells,65.282,-126.8329,-45.36,66,20,0.0,CA,1671592671
558,mayo,38.8876,-76.5119,34.95,75,0,0.0,US,1671592671
559,lae,-6.7221,146.9847,93.87,57,73,7.61,PG,1671592672
560,oranjemund,-28.55,16.4333,62.19,94,16,7.25,NA,1671592672
561,barra do garcas,-15.89,-52.2567,70.12,97,56,0.85,BR,1671592673
562,nakamura,32.9833,132.9333,51.82,75,90,6.26,JP,1671592674
563,kokkola,63.8385,23.1307,33.04,97,100,3.44,FI,1671592674
564,morondava,-20.2833,44.2833,78.94,84,83,6.04,MG,1671592675
565,dawlatabad,36.4141,64.9053,39.78,72,75,4.27,AF,1671592675
566,devonport,-41.1667,146.35,64.09,61,100,9.89,AU,1671592676
567,pangnirtung,66.1451,-65.7125,4.32,79,35,4.47,CA,1671592677
568,gorin,51.1983,136.6669,-7.17,89,67,2.37,RU,1671592678
569,harindanga,22.0383,88.3214,70.79,39,3,5.97,IN,1671592679
570,elizabeth city,36.2946,-76.2511,39.02,83,0,5.75,US,1671592679
571,kimbe,-5.5502,150.1429,87.3,64,99,7.16,PG,1671592680
572,mazagao,-0.115,-51.2894,77.05,96,55,3.56,BR,1671592680
573,los palacios,22.5872,-83.2486,69.44,92,5,3.38,CU,1671592681
574,dhangadhi,28.7079,80.5961,58.39,63,1,0.49,NP,1671592502
575,thurso,58.5927,-3.5259,43.05,78,100,11.92,GB,1671592682
576,chumikan,54.7183,135.315,-10.91,81,100,20.71,RU,1671592683
